Timestamp,X,Y,Z
17-Feb-2025 15:06:25.187,0.000507,-0.00454,0.003671
17-Feb-2025 15:06:25.286,-0.002048,-0.005765,0.003856
17-Feb-2025 15:06:25.386,0.000814,-0.007931,0.005793
17-Feb-2025 15:06:25.486,0.006344,-0.00825,0.003781
17-Feb-2025 15:06:25.585,0.000123,-0.003547,0.0048
17-Feb-2025 15:06:25.685,-0.002678,-0.005107,0.006315
17-Feb-2025 15:06:25.784,0.001485,-0.004258,0.005448
17-Feb-2025 15:06:25.884,0.001607,-0.007109,0.004722
17-Feb-2025 15:06:25.984,0.000434,-0.007917,0.002028
17-Feb-2025 15:06:26.083,-0.001129,-0.007877,0.007373
17-Feb-2025 15:06:26.183,-0.002264,-0.007428,0.003547
17-Feb-2025 15:06:26.282,0.003554,-0.006851,0.001774
17-Feb-2025 15:06:26.382,0.002035,-0.004226,0.00647
17-Feb-2025 15:06:26.482,0.002019,-0.004684,0.005549
17-Feb-2025 15:06:26.581,-9.3e-05,-0.003506,0.004944
17-Feb-2025 15:06:26.681,-0.000621,-0.007576,0.00689
17-Feb-2025 15:06:26.780,-0.00051,-0.005935,0.00479
17-Feb-2025 15:06:26.880,0.001539,-0.001727,0.009026
17-Feb-2025 15:06:26.979,-0.002795,-0.00573,0.003736
17-Feb-2025 15:06:27.079,0.000236,-0.002516,0.005593
17-Feb-2025 15:06:27.179,-0.001993,-0.00356,0.005979
17-Feb-2025 15:06:27.278,0.007002,-0.004336,0.005496
17-Feb-2025 15:06:27.378,0.004583,-0.008598,0.004813
17-Feb-2025 15:06:27.477,0.00516,-0.006333,0.006187
17-Feb-2025 15:06:27.577,0.000348,-0.010366,0.005014
17-Feb-2025 15:06:27.677,-0.008723,-0.004208,0.006373
17-Feb-2025 15:06:27.776,-0.002314,-0.006212,0.006131
17-Feb-2025 15:06:27.876,-0.02862,0.00146,0.007656
17-Feb-2025 15:06:27.975,-0.000272,-0.005228,0.004129
17-Feb-2025 15:06:28.160,-0.000372,-0.011092,0.003414
17-Feb-2025 15:06:28.259,-3.9e-05,-0.005795,0.005305
17-Feb-2025 15:06:28.359,0.002408,-0.003145,0.00419
17-Feb-2025 15:06:28.458,0.002214,-0.004997,0.000981
17-Feb-2025 15:06:28.558,0.002581,-0.004709,0.005117
17-Feb-2025 15:06:28.658,0.002911,-0.004768,0.006784
17-Feb-2025 15:06:28.757,0.001066,-0.008992,0.004745
17-Feb-2025 15:06:28.857,-0.001875,-0.005482,0.007177
17-Feb-2025 15:06:28.956,-0.001595,-0.001843,0.005071
17-Feb-2025 15:06:29.056,-0.00143,-0.005357,0.00298
17-Feb-2025 15:06:29.156,-0.003296,-0.00766,0.004474
17-Feb-2025 15:06:29.255,-0.000203,-0.005834,0.005287
17-Feb-2025 15:06:29.355,0.000734,-0.00547,0.00443
17-Feb-2025 15:06:29.454,-0.001913,-0.006786,0.007806
17-Feb-2025 15:06:29.554,0.001684,-0.007682,0.004179
17-Feb-2025 15:06:29.653,0.000961,-0.004832,0.002772
17-Feb-2025 15:06:29.753,-0.002721,-0.005273,0.00691
17-Feb-2025 15:06:29.853,0.001147,-0.004481,0.005659
17-Feb-2025 15:06:29.952,0.001373,-0.001005,0.006853
17-Feb-2025 15:06:30.052,-0.00229,-0.004292,0.007213
17-Feb-2025 15:06:30.151,0.002607,-0.003432,0.003388
17-Feb-2025 15:06:30.251,-0.00082,-0.004455,0.0056
17-Feb-2025 15:06:30.351,-0.001071,-0.001765,0.009516
17-Feb-2025 15:06:30.450,-0.011101,-0.008316,0.001479
17-Feb-2025 15:06:30.550,0.005202,-0.002065,0.002596
17-Feb-2025 15:06:30.649,-0.00483,-0.001236,0.007877
17-Feb-2025 15:06:30.749,-0.00588,-0.009794,0.006889
17-Feb-2025 15:06:30.849,-0.004457,-0.007344,0.006869
17-Feb-2025 15:06:30.948,-0.001418,-0.004538,0.004798
17-Feb-2025 15:06:31.048,-0.00103,-0.004575,0.004458
17-Feb-2025 15:06:31.147,-0.012885,-0.008783,0.000898
17-Feb-2025 15:06:31.247,0.002138,-0.008875,0.004546
17-Feb-2025 15:06:31.348,-0.003222,-0.004055,0.00948
17-Feb-2025 15:06:31.447,-0.001301,-0.010688,0.003999
17-Feb-2025 15:06:31.547,-0.001166,-0.008217,0.007225
17-Feb-2025 15:06:31.647,-0.001781,-0.002331,0.008164
17-Feb-2025 15:06:31.746,0.000451,-0.006243,0.003143
17-Feb-2025 15:06:31.846,-0.005099,-0.004422,0.004901
17-Feb-2025 15:06:31.945,0.000552,-0.007555,0.004027
17-Feb-2025 15:06:40.904,-0.001642,-0.003265,0.006061
17-Feb-2025 15:06:41.004,-0.002184,-0.007086,0.006746
